"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.213831313E1,-3.310216370E0,-1.322784256E1,2.452200623E0,1.385448083E1
2.214824912E1,-4.189188538E0,-1.332888245E1,2.597548370E0,1.421111063E1
2.215818512E1,-4.652175751E0,-1.260169464E1,2.435734863E0,1.365204202E1
2.216812012E1,-4.346810760E0,-1.137694153E1,1.898651733E0,1.232616894E1
2.217805613E1,-3.433410187E0,-1.025113266E1,1.177750854E0,1.087479303E1
2.218799212E1,-2.423310699E0,-9.446555786E0,4.890330505E-1,9.764681474E0
2.219792812E1,-1.494641876E0,-8.947493591E0,-7.670050049E-1,9.103839442E0
2.220786312E1,-5.357359314E-1,-9.035510559E0,-2.971770172E0,9.526745615E0
2.221779913E1,5.433700562E-1,-9.309740295E0,-5.796845398E0,1.098043405E1
2.222773512E1,1.048419800E0,-9.553134155E0,-7.134014740E0,1.196894827E1
2.223767112E1,6.002517700E-1,-9.861792297E0,-5.893843689E0,1.150446187E1
2.224760712E1,-6.011499023E-1,-1.006282425E1,-2.699636078E0,1.043598812E1
2.225754213E1,-1.548679504E0,-1.005878265E1,6.436614990E-1,1.019763781E1
2.226747812E1,-2.192790070E0,-1.008857071E1,2.203717346E0,1.055670201E1
2.227741412E1,-2.659818878E0,-1.009470795E1,2.517614594E0,1.073853567E1
2.228735012E1,-3.043620758E0,-9.612410889E0,2.392025757E0,1.036261828E1
2.229728513E1,-3.102298737E0,-8.797355804E0,2.151176605E0,9.573154516E0
2.230722112E1,-2.813848572E0,-8.303682404E0,1.780247955E0,8.946405313E0
2.231715712E1,-2.575693817E0,-8.344397736E0,1.202150116E0,8.815233242E0
2.232709312E1,-2.294728088E0,-8.592132568E0,5.099894714E-1,8.907895842E0
2.233702912E1,-1.890269165E0,-8.861721954E0,-1.646575928E-1,9.062579414E0
2.234696412E1,-1.564247131E0,-9.097481689E0,-6.936575317E-1,9.257008315E0
2.235690012E1,-1.494641876E0,-9.194629669E0,-9.741741943E-1,9.366118964E0
2.236683612E1,-1.617087250E0,-9.187743988E0,-9.165440369E-1,9.373881999E0
2.237677212E1,-1.748513947E0,-9.279802551E0,-5.641767883E-1,9.459932973E0
2.238670712E1,-1.790426788E0,-9.400900726E0,-9.610015869E-2,9.570360379E0
2.239664312E1,-1.871707764E0,-9.427096252E0,3.832031250E-1,9.618746194E0
2.240657912E1,-1.856439514E0,-9.349258118E0,7.515870667E-1,9.561374281E0
2.241651512E1,-1.722617798E0,-9.233399048E0,9.425898743E-1,9.439891192E0
2.242645113E1,-1.429826660E0,-9.158554688E0,9.274713135E-1,9.315778619E0
2.243638612E1,-1.178948364E0,-9.020990753E0,6.999444580E-1,9.124588520E0
2.244632212E1,-8.951385498E-1,-9.016949158E0,2.251318359E-1,9.064068043E0
2.245625812E1,-6.506968689E-1,-9.162147217E0,-4.526586914E-1,9.196371454E0
2.246619413E1,-5.773493958E-1,-9.322912903E0,-1.051263885E0,9.399744309E0
2.247613012E1,-7.640112305E-1,-9.462273102E0,-1.361418915E0,9.590192223E0
2.248606512E1,-1.215921478E0,-9.666747894E0,-1.341809692E0,9.834883484E0
2.249600112E1,-1.761536865E0,-9.867779846E0,-1.079555054E0,1.008174243E1
2.250593712E1,-2.318827972E0,-1.001163071E1,-7.942483521E-1,1.030730532E1
2.251587312E1,-2.852767639E0,-1.009605515E1,-6.544390869E-1,1.051175072E1
2.252580812E1,-3.298540649E0,-1.010743149E1,-6.674620056E-1,1.065298302E1
2.253574412E1,-3.536246338E0,-1.010892838E1,-6.794371033E-1,1.073112789E1
2.254568012E1,-3.518882446E0,-1.017643799E1,-5.854325867E-1,1.078355948E1
2.255561612E1,-3.275338898E0,-1.037193146E1,-4.569996643E-1,1.088639774E1
2.256555112E1,-2.963836670E0,-1.062580353E1,-4.589456177E-1,1.104095374E1
2.257548712E1,-2.704276428E0,-1.081710571E1,-6.718029785E-1,1.117023752E1
2.258542312E1,-2.310146027E0,-1.068552933E1,-9.036708069E-1,1.096968243E1
2.259535912E1,-2.381248169E0,-1.076366684E1,-1.080004120E0,1.107669967E1
2.260529512E1,-2.594554596E0,-1.092084000E1,-1.306782532E0,1.130062566E1
2.261522975E1,-2.627186737E0,-1.099224152E1,-1.733694763E0,1.143403609E1
2.262516575E1,-2.486179962E0,-1.106663681E1,-2.201921082E0,1.155421990E1
2.263510175E1,-2.602937164E0,-1.111588440E1,-2.360890503E0,1.165812900E1
2.264503775E1,-2.252515869E0,-1.098116455E1,-2.084116058E0,1.140190082E1
2.265497375E1,-2.177521820E0,-1.109358078E1,-1.822160797E0,1.145117486E1
2.266490875E1,-2.782713318E0,-1.110615463E1,-1.508712616E0,1.154843617E1
2.267484475E1,-3.865262146E0,-1.054991135E1,-9.145980835E-1,1.127285991E1
2.268478075E1,-4.346212006E0,-9.891730042E0,4.385879517E-2,1.080452709E1
2.269471675E1,-5.723797302E0,-1.012719040E1,1.142574005E0,1.168876881E1
2.270465175E1,-7.009922791E0,-1.081994980E1,1.479373627E0,1.297685931E1
2.271458775E1,-7.520361328E0,-1.157183624E1,1.224902802E0,1.385509348E1
2.272452375E1,-7.146438904E0,-1.217942276E1,1.116827545E0,1.416535321E1
2.273445975E1,-4.576133881E0,-1.188947571E1,1.571132813E0,1.283624136E1
2.274439575E1,-1.554966431E0,-1.182810333E1,1.361867981E0,1.200735747E1
2.275433075E1,6.706054688E-2,-1.254346573E1,4.549040222E-1,1.255189098E1
2.276426675E1,9.957293701E-1,-1.328696960E1,4.490661621E-3,1.332422825E1
2.277420275E1,1.525627441E0,-1.423345139E1,2.125579834E-2,1.431499666E1
2.278413875E1,1.841919708E0,-1.502485565E1,4.312532043E-1,1.514347830E1
2.279407375E1,2.324366455E0,-1.554966431E1,2.550695801E-1,1.572449681E1
2.280400975E1,2.676284637E0,-1.530716858E1,-5.827381897E-1,1.555028917E1
2.281394575E1,2.441273346E0,-1.390982437E1,-1.050515442E0,1.416144810E1
2.282388175E1,1.430575104E0,-1.208287354E1,-1.278491364E0,1.223425184E1
2.283381775E1,1.493893433E-1,-1.035920792E1,-1.458566895E0,1.046245302E1
2.284375275E1,-6.861730957E-1,-9.228459320E0,-1.450184326E0,9.366874053E0
2.285368875E1,-1.438957672E0,-9.421857147E0,-1.224902802E0,9.609494168E0
2.286362475E1,-1.996697845E0,-9.648934937E0,-4.243675232E-1,9.862496413E0
2.287356075E1,-2.040856018E0,-9.452094269E0,6.159690857E-1,9.689509651E0
2.288349575E1,-2.179318085E0,-9.301806793E0,3.068768463E0,1.003445947E1
2.289343175E1,-2.178270264E0,-8.727002106E0,2.278711395E0,9.278898249E0
2.290336775E1,-2.259251862E0,-8.236921234E0,2.903961182E-1,8.546076310E0
2.291330375E1,-2.488574982E0,-8.030500488E0,-7.598199463E-1,8.441520591E0
2.292323975E1,-2.531385956E0,-8.161777496E0,-1.272354126E0,8.639526132E0
2.293317475E1,-2.613265686E0,-8.490942993E0,-1.330433350E0,8.983057573E0
2.294311075E1,-2.593506775E0,-8.721613312E0,-1.271455994E0,9.187459741E0
2.295304675E1,-2.397713928E0,-8.825048218E0,-1.325044556E0,9.240468127E0
2.296298275E1,-2.106719055E0,-9.059011688E0,-1.358574829E0,9.399451235E0
2.297291775E1,-1.583556976E0,-9.169781342E0,-1.420096893E0,9.413246928E0
2.298285375E1,-8.553213501E-1,-9.059161377E0,-1.443298645E0,9.213201965E0
2.299278975E1,-1.315763855E-1,-8.723559265E0,-1.050814819E0,8.787605498E0
2.300272575E1,5.123844910E-1,-8.290509796E0,-5.882766724E-1,8.327133960E0
2.301266175E1,1.404080200E0,-7.603288879E0,-6.186634827E-1,7.756557709E0
2.302259675E1,1.912572784E0,-6.892566833E0,-7.394622803E-1,7.191120683E0
2.303253275E1,2.110760651E0,-6.410419464E0,-9.910890198E-1,6.821366848E0
2.304246875E1,2.244282990E0,-6.137686615E0,-1.188678131E0,6.642360937E0
2.305240475E1,2.304008789E0,-6.000272369E0,-1.343755646E0,6.566384412E0
2.306234075E1,2.140099640E0,-5.985153809E0,-1.501228180E0,6.531139153E0
2.307227575E1,1.750310211E0,-5.978866882E0,-1.833537140E0,6.494019824E0
2.308221175E1,1.230141907E0,-5.795647888E0,-2.482587433E0,6.423863628E0
2.309214775E1,6.468049622E-1,-5.536237335E0,-3.047662354E0,6.352678672E0
2.310208375E1,2.393522644E-1,-5.312752075E0,-3.268004150E0,6.241992891E0
2.311201875E1,2.215393066E-1,-5.217400360E0,-3.200494537E0,6.124827464E0
2.312195475E1,3.445834351E-1,-5.419031067E0,-3.052901459E0,6.229353318E0
2.313189075E1,3.589535522E-1,-5.771398315E0,-3.099754028E0,6.560972581E0
2.314182675E1,3.137475586E-1,-6.198160858E0,-3.391946411E0,7.072548056E0
2.315176275E1,1.487905884E-1,-6.704258423E0,-3.788920898E0,7.702281559E0
2.316169775E1,1.032852173E-2,-7.187752991E0,-4.390370178E0,8.422544155E0
2.317163375E1,2.318678284E-1,-7.659571838E0,-5.136867828E0,9.225519743E0
2.318156975E1,1.865121460E-1,-8.267158356E0,-5.979615326E0,1.020472898E1
2.319150575E1,-4.806504822E-1,-8.872798920E0,-6.987469482E0,1.130408401E1
2.320144075E1,-1.332528992E0,-9.549242249E0,-7.972870331E0,1.251120787E1
2.321137675E1,-2.353705444E0,-1.016625916E1,-8.882229309E0,1.370353064E1
2.322131275E1,-3.693868561E0,-1.055095917E1,-9.560917969E0,1.470981158E1
2.323124875E1,-5.099894714E0,-1.066157913E1,-9.632319489E0,1.524663158E1
2.324118475E1,-5.739514618E0,-1.040471329E1,-9.097930756E0,1.496570849E1
2.325111975E1,-5.273383942E0,-9.665400696E0,-8.609646149E0,1.397692941E1
2.326105575E1,-4.519401855E0,-8.427025909E0,-8.199798431E0,1.259668421E1
2.327099175E1,-3.928730164E0,-6.922803955E0,-7.758815460E0,1.111572547E1
2.328092775E1,-3.266507263E0,-5.571863251E0,-7.599995728E0,9.973748786E0
2.329086375E1,-2.364782410E0,-5.635780334E0,-7.177125092E0,9.426841486E0
2.330079875E1,-1.557810516E0,-6.910828857E0,-6.389463043E0,9.539998275E0
2.331073475E1,-9.937834167E-1,-8.399333496E0,-5.302872620E0,9.982828591E0
2.332067075E1,-5.650749207E-1,-1.037253021E1,-3.970044250E0,1.112069890E1
2.333060675E1,5.119354248E-2,-1.374112518E1,-2.195783844E0,1.391555277E1
2.334054175E1,1.182241516E0,-1.893667099E1,2.146536255E-1,1.897475374E1
2.335047775E1,3.007845154E0,-2.308933548E1,2.623294830E0,2.343173534E1
2.336041375E1,3.927532654E0,-2.354977798E1,2.143991547E0,2.397111294E1
2.337034975E1,3.598816223E0,-2.186922272E1,-1.268013153E0,2.219959995E1
2.338028575E1,1.283730469E0,-1.642818741E1,-5.691614227E0,1.743352454E1
2.339022075E1,-8.357121277E-1,-8.625962219E0,-6.399791565E0,1.077325257E1
2.340015675E1,-6.497987366E-1,-3.602109375E0,-4.134851532E0,5.522175979E0
2.341009275E1,1.103056183E0,-1.839225311E0,-4.656816101E-1,2.194616607E0
2.342002875E1,2.238744507E0,-2.083666992E0,3.796255646E0,4.874956618E0
2.342996375E1,2.117796021E0,-2.567011871E0,4.902455292E0,5.925257616E0
2.343989975E1,1.491199036E0,-3.559597778E0,3.713926849E0,5.356086589E0
2.344983575E1,1.402583313E0,-5.382956085E0,2.635419617E0,6.155395416E0
2.345977175E1,1.391656036E0,-7.649692383E0,1.970202942E0,8.020984959E0
2.346970775E1,1.203048248E0,-9.935588837E0,1.786085815E0,1.016628512E1
2.347964275E1,6.129753113E-1,-1.198527649E1,2.172582092E0,1.219601182E1
2.348957875E1,-3.516188049E-1,-1.321422089E1,2.895129547E0,1.353222245E1
2.349951475E1,-9.792636108E-1,-1.326017532E1,3.293301544E0,1.369806709E1
2.350945075E1,-1.333277435E0,-1.240365646E1,3.213367767E0,1.288231558E1
2.351938675E1,-1.585652618E0,-1.130628845E1,2.791844330E0,1.175333347E1
2.352932175E1,-1.671274567E0,-1.045396088E1,2.160606995E0,1.080493773E1
2.353925775E1,-1.462009735E0,-9.828262024E0,1.464554443E0,1.004376058E1
2.354919375E1,-1.323397980E0,-9.401798859E0,9.383985901E-1,9.540743991E0
2.355912975E1,-1.167721710E0,-9.272018738E0,3.191363525E-1,9.350708715E0
2.356906475E1,-1.113235016E0,-9.157955933E0,-5.646408234E0,1.081616267E1
2.357900075E1,-3.558100891E-1,-9.084309082E0,-1.238928635E1,1.536703252E1
2.358893675E1,-4.308041382E-1,-9.392817535E0,-1.080453186E1,1.432300674E1
2.359887275E1,-1.201401672E0,-9.501491547E0,-7.084018707E0,1.191238971E1
2.360880875E1,-2.120041351E0,-9.620494080E0,-2.559377747E0,1.017835429E1
2.361874388E1,-2.901865540E0,-9.783355408E0,1.006656647E0,1.025418082E1
2.362867987E1,-3.075953522E0,-9.632169800E0,2.807262268E0,1.049385089E1
2.363861587E1,-2.988385620E0,-9.153465271E0,3.156935120E0,1.013324304E1
2.364855187E1,-2.769540710E0,-8.542585602E0,2.674638062E0,9.370155456E0
2.365848787E1,-2.509830780E0,-8.152646484E0,2.308798828E0,8.837162852E0
2.366842287E1,-2.414928131E0,-8.112978973E0,1.904190216E0,8.676303711E0
2.367835887E1,-2.458936615E0,-8.390052795E0,1.119222565E0,8.814307366E0
2.368829487E1,-2.363584900E0,-8.840765533E0,4.176315308E-2,9.151361263E0
2.369823087E1,-1.972747650E0,-9.072633362E0,-1.025367737E0,9.341080687E0
2.370816587E1,-1.336570587E0,-9.121132507E0,-1.938468933E0,9.420145485E0
2.371810187E1,-8.797206116E-1,-9.136101379E0,-2.235002289E0,9.446559797E0
2.372803787E1,-6.599775696E-1,-9.146280212E0,-1.732796631E0,9.332341415E0
2.373797387E1,-6.183641052E-1,-9.313482513E0,-8.861572266E-1,9.375958902E0
2.374790988E1,-6.337820435E-1,-9.513017578E0,-9.310638428E-2,9.534560919E0
2.375784487E1,-7.259902954E-1,-9.591903534E0,4.947212219E-1,9.632051931E0
2.376778087E1,-7.322772217E-1,-9.544302521E0,8.921447754E-1,9.613837051E0
2.377771687E1,-6.454577637E-1,-9.358987885E0,1.055604858E0,9.440422213E0
2.378765288E1,-4.689747620E-1,-9.089398499E0,9.192384338E-1,9.147792176E0
2.379758787E1,-3.255729675E-1,-8.973090363E0,4.673281860E-1,8.991148094E0
2.380752387E1,-2.544708252E-1,-9.173523560E0,-1.989363098E-1,9.179208329E0
2.381745987E1,-5.279521179E-1,-9.488169250E0,-9.153465271E-1,9.546829234E0
2.382739588E1,-9.496252441E-1,-1.001447479E1,-1.574575653E0,1.018188499E1
2.383733187E1,-1.445394287E0,-1.047581543E1,-1.982477417E0,1.075927926E1
2.384726687E1,-2.010918274E0,-1.068717590E1,-2.031425629E0,1.106283016E1
2.385720287E1,-2.468965759E0,-1.064481400E1,-1.871558075E0,1.108650470E1
2.386713888E1,-2.728825378E0,-1.048749115E1,-1.560055847E0,1.094841234E1
2.387707487E1,-2.808908844E0,-1.043090881E1,-1.155896301E0,1.086415776E1
2.388701087E1,-2.733914795E0,-1.041564056E1,-7.475454712E-1,1.079438200E1
2.389694587E1,-2.628533936E0,-1.043659698E1,-4.974156189E-1,1.077400434E1
2.390688187E1,-2.538720703E0,-1.053224808E1,-6.150709534E-1,1.085134391E1
2.391681787E1,-2.608176270E0,-1.061367874E1,-9.782157898E-1,1.097313383E1
2.392675387E1,-2.815644836E0,-1.069376221E1,-1.234033813E0,1.112687042E1
2.393668887E1,-2.900218964E0,-1.070394104E1,-1.231788483E0,1.115808795E1
2.394662487E1,-2.587968292E0,-1.057805283E1,-1.178349609E0,1.095359709E1
2.395656087E1,-2.972518616E0,-1.099328934E1,-1.365011444E0,1.146959169E1
2.396649687E1,-2.913241882E0,-1.107457031E1,-1.803599396E0,1.159250002E1
2.397643287E1,-2.708767090E0,-1.139161102E1,-2.078727264E0,1.189232222E1
2.398636787E1,-2.477797394E0,-1.186283112E1,-2.136207733E0,1.230567452E1
2.399630387E1,-2.674338684E0,-1.230007187E1,-1.829046478E0,1.271964097E1
2.400623987E1,-3.280877380E0,-1.237192245E1,-1.193468170E0,1.285507635E1
2.401617587E1,-4.000431061E0,-1.239018448E1,-2.119592285E-1,1.302171443E1
2.402611187E1,-4.284989319E0,-1.198856964E1,6.771917725E-1,1.274933426E1
2.403604688E1,-4.974455566E0,-1.208422073E1,8.925938416E-1,1.309848551E1
2.404598287E1,-5.097948761E0,-1.210442871E1,6.738986206E-1,1.315144157E1
2.405591887E1,-4.883893890E0,-1.219049973E1,5.828878784E-1,1.314535893E1
2.406585487E1,-3.229983215E0,-1.165042282E1,7.161108398E-1,1.211106759E1
2.407578988E1,-1.179547119E0,-1.100870728E1,7.420069885E-1,1.109655540E1
2.408572587E1,-6.406677246E-2,-1.053404434E1,6.436614990E-1,1.055388530E1
2.409566187E1,5.483097839E-1,-1.054572006E1,7.231462097E-1,1.058469630E1
2.410559787E1,1.133143616E0,-1.116408417E1,1.046473846E0,1.127013297E1
2.411553387E1,1.554217987E0,-1.215936447E1,1.394051056E0,1.233730587E1
2.412546887E1,1.826501770E0,-1.300570450E1,1.504072266E0,1.321917893E1
2.413540487E1,2.031725006E0,-1.293924271E1,1.694476318E0,1.320693599E1
2.414534087E1,2.010469208E0,-1.194845306E1,1.437460785E0,1.220138560E1
2.415527687E1,1.758094025E0,-1.089479416E1,3.112028503E-1,1.104012145E1
2.416521187E1,1.390159149E0,-1.006985962E1,-8.352630615E-1,1.019962154E1
2.417514787E1,1.287322998E0,-9.430988159E0,-1.561552734E0,9.645682200E0
2.418508387E1,9.901908875E-1,-9.091494141E0,-1.720522156E0,9.305693966E0
2.419501987E1,6.183641052E-1,-9.240733795E0,-1.663041687E0,9.409529366E0
2.420495588E1,5.423222351E-1,-9.937684479E0,-1.534908142E0,1.007013551E1
2.421489087E1,6.737489319E-1,-1.089075256E1,-1.181343384E0,1.097533604E1
2.422482687E1,4.385879517E-1,-1.133517838E1,-3.820056152E-1,1.135009059E1
2.423476287E1,4.760101318E-2,-1.127410538E1,3.264710999E-1,1.127893174E1
2.424469888E1,-1.746867371E-1,-1.060140427E1,5.719606018E-1,1.061825912E1
2.425463487E1,-3.459306335E-1,-9.814939728E0,4.367916870E-1,9.830742436E0
2.426456987E1,-5.649252319E-1,-9.351503448E0,2.249821472E-1,9.371252543E0
2.427450587E1,-1.275647278E0,-8.949738922E0,-3.757186890E-1,9.047997971E0
2.428444188E1,-1.868414612E0,-8.547525330E0,-1.154698792E0,8.825219075E0
2.429437787E1,-2.192341003E0,-8.380772095E0,-1.530567169E0,8.796950371E0
2.430431387E1,-2.467019806E0,-8.614436188E0,-1.767524414E0,9.133391490E0
2.431424887E1,-2.497256927E0,-8.864715729E0,-1.747765503E0,9.374121898E0
2.432418488E1,-2.285447388E0,-9.035660248E0,-1.655706940E0,9.466139200E0
2.433412087E1,-1.782044220E0,-8.975036316E0,-2.017654266E0,9.370052679E0
2.434405687E1,-5.272036743E-1,-8.542136536E0,-2.271376648E0,8.854670642E0
2.435399187E1,5.279521179E-1,-7.979157257E0,-1.970652008E0,8.235845634E0
2.436392788E1,1.218915253E0,-7.334447937E0,-1.678309937E0,7.622112908E0
2.437386387E1,1.658101959E0,-6.826105042E0,-1.457519073E0,7.174215915E0
2.438379987E1,1.970652008E0,-6.313121796E0,-1.232237549E0,6.727360963E0
2.439373587E1,2.283800812E0,-5.760770416E0,-1.191372528E0,6.310435043E0
2.440367088E1,2.515369263E0,-5.228926392E0,-1.365310822E0,5.960941820E0
2.441360687E1,2.464774475E0,-4.844974823E0,-1.686542816E0,5.691513061E0
2.442354287E1,2.316882019E0,-4.692741394E0,-1.938019867E0,5.580831935E0
2.443347887E1,1.993704071E0,-4.679718475E0,-2.321672058E0,5.591491937E0
2.444341487E1,1.510957947E0,-4.686753845E0,-2.941533051E0,5.735963059E0
2.445334987E1,1.258582764E0,-4.941524048E0,-3.463946686E0,6.164545168E0
2.446328587E1,1.027463379E0,-5.373525696E0,-3.809428253E0,6.666498557E0
2.447322187E1,7.074288940E-1,-5.731132050E0,-4.085304565E0,7.073616020E0
2.448315787E1,3.504212952E-1,-6.024821320E0,-4.465214539E0,7.507290316E0
2.449309287E1,1.392105103E-2,-6.348747711E0,-4.933889923E0,8.040526169E0
2.450302887E1,-1.980381775E-1,-6.989714813E0,-5.486840057E0,8.888236389E0
2.451296487E1,-5.761518860E-1,-8.041727142E0,-6.080505524E0,1.009821142E1
2.452290087E1,-1.161584473E0,-9.236841888E0,-6.709048462E0,1.147518444E1
2.453283688E1,-1.677411804E0,-1.044722488E1,-7.514673157E0,1.297800180E1
2.454277187E1,-2.340832214E0,-1.138667130E1,-8.115823059E0,1.417753020E1
2.455270787E1,-2.920127563E0,-1.189231979E1,-8.896000671E0,1.513582647E1
2.456264387E1,-3.335064697E0,-1.203991287E1,-9.763147430E0,1.585563642E1
2.457257988E1,-3.602408752E0,-1.195429092E1,-9.998757477E0,1.599554849E1
2.458251587E1,-3.493435364E0,-1.151285889E1,-9.487420807E0,1.532191776E1
2.459245087E1,-2.963387604E0,-1.020921982E1,-8.783584442E0,1.378989453E1
2.460238687E1,-2.083517303E0,-8.219407654E0,-8.221353607E0,1.181060378E1
2.461232317E1,-1.070573730E0,-6.153553619E0,-7.930508423E0,1.009481620E1
2.462225917E1,-4.221221924E-2,-4.695735168E0,-7.538473663E0,8.881457978E0
2.463219417E1,7.970924377E-1,-4.545148315E0,-6.599476318E0,8.052752153E0
2.464213017E1,1.197958832E0,-5.636229401E0,-5.078638916E0,7.680804675E0
2.465206617E1,1.450932770E0,-7.317383423E0,-3.410058746E0,8.202304963E0
2.466200217E1,1.665436707E0,-9.335037689E0,-1.917213135E0,9.674312083E0
2.467193817E1,1.801952820E0,-1.292711792E1,-4.796026611E-1,1.306091231E1
2.468187317E1,2.236199799E0,-1.781011368E1,1.395697632E0,1.800413038E1
2.469180917E1,3.294349365E0,-2.079640366E1,2.762804718E0,2.123620099E1
2.470174517E1,3.844455414E0,-2.138497971E1,2.040107574E0,2.182336439E1
2.471168117E1,3.585942993E0,-2.055854828E1,-8.086184692E-1,2.088460577E1
2.472161717E1,1.315165100E0,-1.656066193E1,-5.930218048E0,1.763952008E1
2.473155217E1,-7.993377686E-1,-9.967173157E0,-8.531808014E0,1.314439917E1
2.474148817E1,-9.168434143E-1,-5.423222351E0,-6.325246582E0,8.382164806E0
2.475142417E1,2.242337036E-1,-3.636537781E0,-1.754950562E0,4.044074586E0
2.476136017E1,1.571132813E0,-3.920197906E0,3.488645325E0,5.477869672E0
2.477129517E1,1.756447449E0,-4.326453094E0,5.131928101E0,6.938298786E0
2.478123117E1,9.077124023E-1,-4.782255249E0,4.280947723E0,6.482315981E0
2.479116717E1,3.986210632E-1,-5.707630920E0,3.462599487E0,6.687715954E0
2.480110317E1,5.623805237E-1,-7.233258362E0,2.685864716E0,7.736289010E0
2.481103917E1,7.987390137E-1,-8.889114990E0,2.377056885E0,9.236056992E0
2.482097417E1,8.801696777E-1,-1.020248383E1,2.560874634E0,1.055573085E1
2.483091017E1,6.496490479E-1,-1.102801712E1,3.032843170E0,1.145588684E1
2.484084617E1,3.305126953E-1,-1.157048904E1,3.233575745E0,1.201838040E1
2.485078217E1,-6.182144165E-2,-1.156674683E1,3.292104034E0,1.202627968E1
2.486071817E1,-6.583309937E-1,-1.114582214E1,3.210373993E0,1.161762679E1
2.487065317E1,-8.598120117E-1,-1.054452255E1,2.653831329E0,1.090729358E1
2.488058917E1,-1.199755096E0,-1.013242950E1,2.427352295E0,1.048797307E1
2.489052517E1,-1.781295776E0,-1.014230896E1,2.139051819E0,1.051736604E1
2.490046117E1,-2.017055511E0,-1.028466293E1,1.604064331E0,1.060263302E1
2.491039617E1,-1.982327728E0,-1.038181091E1,1.110540619E0,1.062755482E1
2.492033217E1,-2.136956177E0,-1.025652145E1,-1.534309387E0,1.058852772E1
2.493026817E1,-1.807042236E0,-9.767338715E0,-1.050680099E1,1.445887874E1
2.494020417E1,-1.015488281E0,-9.543404388E0,-1.408151733E1,1.704103618E1
2.495014017E1,-1.277892609E0,-9.628128204E0,-1.057386154E1,1.435759068E1
2.496007517E1,-2.298320618E0,-9.849218445E0,-5.190306702E0,1.136787866E1
2.497001117E1,-2.977308655E0,-9.998308411E0,-5.164260864E-1,1.044496213E1
2.497994717E1,-2.996618500E0,-9.899962921E0,2.271825714E0,1.059009822E1
2.498988317E1,-2.516117706E0,-9.542506256E0,3.232677612E0,1.038462703E1
2.499981917E1,-2.115101624E0,-8.963659973E0,2.517165527E0,9.547616314E0
2.500975417E1,-1.889820099E0,-8.461005249E0,2.063758392E0,8.911741049E0
2.501969017E1,-1.692380676E0,-8.415499878E0,1.985471191E0,8.810612147E0
2.502962617E1,-1.542991333E0,-8.501870270E0,1.796713715E0,8.825576497E0
2.503956217E1,-1.410367126E0,-8.578810272E0,1.337019653E0,8.796177731E0
2.504949817E1,-1.285676422E0,-8.775351563E0,5.171745300E-1,8.884099752E0
