"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.795685487E1,-4.662354584E0,9.625134430E0,3.876937866E-1,1.070191896E1
1.796679187E1,-4.529880066E0,9.242679749E0,3.137475586E-1,1.029783375E1
1.797672987E1,-3.882027283E0,8.983269196E0,6.801855469E-1,9.809786626E0
1.798666687E1,-2.797083435E0,8.721463623E0,1.339115295E0,9.256394182E0
1.799660487E1,-1.694775696E0,8.411607971E0,1.931134186E0,8.795265349E0
1.800654187E1,-8.797206116E-1,8.476572876E0,2.464475098E0,8.871292667E0
1.801647987E1,-5.149291992E-2,8.774004364E0,3.080144806E0,9.299091145E0
1.802641687E1,2.582130432E-1,9.153465271E0,3.457809448E0,9.788209572E0
1.803635487E1,1.110690308E-1,9.319619751E0,3.490740967E0,9.952533403E0
1.804629187E1,-1.239422607E-1,9.220076752E0,3.136278076E0,9.739682601E0
1.805622987E1,1.778601379E0,9.305998077E0,3.552263031E0,1.011847794E1
1.806616687E1,2.734962616E0,9.460776215E0,3.142565002E0,1.033740886E1
1.807610487E1,2.616558838E0,9.384434967E0,2.138453064E0,9.974316082E0
1.808604187E1,1.878593445E0,9.099128265E0,1.369801483E0,9.391464456E0
1.809597987E1,9.852511597E-1,8.807534637E0,1.092128906E0,8.929509045E0
1.810591687E1,2.977308655E-1,8.691226501E0,1.069376221E0,8.761827850E0
1.811585487E1,-1.546284485E-1,8.707243195E0,1.252595215E0,8.798237822E0
1.812579187E1,-4.273612976E-1,8.771160278E0,1.609303436E0,8.927807562E0
1.813572987E1,-4.074526978E-1,8.728049927E0,2.015858002E0,8.967081839E0
1.814566688E1,-2.987786865E-1,8.708440704E0,2.368225250E0,9.029656640E0
1.815560487E1,-3.381468201E-1,8.604407043E0,2.557880859E0,8.982923707E0
1.816554188E1,-4.519102478E-1,8.441396027E0,2.602039032E0,8.844885351E0
1.817547987E1,-5.779481506E-1,8.287665710E0,2.654879150E0,8.721686207E0
1.818541687E1,-7.694000244E-1,8.075107727E0,2.836900635E0,8.593447877E0
1.819535488E1,-1.021924896E0,7.890242157E0,3.076851654E0,8.530373256E0
1.820529187E1,-1.200054474E0,7.603288879E0,3.313659210E0,8.380362157E0
1.821522988E1,-1.290915527E0,7.195836182E0,3.482358398E0,8.097736799E0
1.822516788E1,-1.387015686E0,6.908583527E0,3.558699646E0,7.894091590E0
1.823510487E1,-1.626218262E0,6.893015900E0,3.526366882E0,7.911606500E0
1.824504288E1,-1.918710022E0,6.964716797E0,3.456162872E0,8.008357510E0
1.825497987E1,-2.251468048E0,6.530769196E0,3.579057312E0,7.780083926E0
1.826491787E1,-2.486179962E0,6.243666229E0,3.748654633E0,7.695249856E0
1.827485487E1,-2.226020966E0,7.455845490E0,3.608545990E0,8.577086071E0
1.828479287E1,-1.998943176E0,8.709937592E0,3.604055328E0,9.635766782E0
1.829472987E1,-2.327809296E0,9.199569397E0,3.932771759E0,1.027216953E1
1.830466787E1,-2.951711884E0,9.511371002E0,4.301455078E0,1.084810109E1
1.831460487E1,-3.678151245E0,1.001986359E1,4.368964691E0,1.153318323E1
1.832454287E1,-4.236789551E0,1.118204681E1,3.939358063E0,1.258996023E1
1.833447987E1,-4.570296021E0,1.181403259E1,3.722010040E0,1.320273951E1
1.834441787E1,-4.506378937E0,1.125943588E1,4.077820129E0,1.279495856E1
1.835435487E1,-4.496499481E0,1.070588699E1,4.902006226E0,1.260413380E1
1.836429287E1,-4.903503113E0,9.990374908E0,5.765710144E0,1.253376827E1
1.837422987E1,-5.649402008E0,9.055119781E0,6.497238922E0,1.249500104E1
1.838416787E1,-6.633006592E0,8.342302094E0,6.785689087E0,1.263472821E1
1.839410487E1,-7.099137268E0,8.605604553E0,6.324647827E0,1.282401457E1
1.840404287E1,-6.335575104E0,9.843979340E0,4.741539917E0,1.263034607E1
1.841397987E1,-4.808001709E0,1.101364700E1,2.463876343E0,1.226735454E1
1.842391787E1,-3.090772705E0,1.206386307E1,6.342311096E-1,1.246963982E1
1.843385487E1,-9.228309631E-1,1.359428055E1,-3.797602844E-1,1.363085832E1
1.844379287E1,1.874851227E0,1.602417755E1,-7.442523193E-1,1.615064224E1
1.845372987E1,4.967869263E0,1.866049530E1,-1.537901917E0,1.937160169E1
1.846366787E1,7.725883942E0,1.981384689E1,-3.219205627E0,2.150909334E1
1.847360487E1,9.091643829E0,1.816786972E1,-3.867806854E0,2.068065298E1
1.848354287E1,7.371870117E0,1.378094238E1,-2.485880585E0,1.582524705E1
1.849347987E1,3.221900024E0,1.050530411E1,-5.977070618E-1,1.100451307E1
1.850341787E1,6.530918884E-1,8.861871643E0,4.475692749E-1,8.897169004E0
1.851335487E1,-4.221221924E-1,7.580087128E0,4.828958130E-1,7.607174007E0
1.852329287E1,-9.159452820E-1,6.409970398E0,-1.600172424E-1,6.477058112E0
1.853322987E1,-1.120120697E0,5.604944458E0,-5.007087708E-1,5.737663464E0
1.854316787E1,-1.236728210E0,5.045108643E0,6.541397095E-2,5.194891420E0
1.855310487E1,-7.276368713E-1,4.935835876E0,7.701484680E-1,5.048272960E0
1.856304287E1,3.068618774E-1,5.715265045E0,1.280137939E0,5.864910220E0
1.857298087E1,1.465751953E0,7.293283539E0,1.661095734E0,7.622312812E0
1.858291787E1,1.998793488E0,9.128467255E0,1.717827759E0,9.501316858E0
1.859285487E1,2.042951660E0,1.095466965E1,1.156644745E0,1.120340420E1
1.860279287E1,2.181713104E0,1.199515594E1,7.415579224E-1,1.221448101E1
1.861273087E1,2.512375488E0,1.176328812E1,6.222560120E-1,1.204467436E1
1.862266787E1,3.264710999E0,1.068912186E1,3.941304016E-1,1.118351478E1
1.863260587E1,4.139192505E0,9.546098785E0,2.421963501E-1,1.040766908E1
1.864254287E1,4.801714783E0,8.627608795E0,-2.604583740E-2,9.873843059E0
1.865248087E1,4.750072174E0,8.204588470E0,-4.634362793E-1,9.491745404E0
1.866241787E1,4.994962921E0,8.214467926E0,-6.837780762E-1,9.638189163E0
1.867235587E1,4.668641510E0,8.281229095E0,-6.233038330E-1,9.526986751E0
1.868229287E1,3.250340881E0,8.230634308E0,-9.804611206E-2,8.849727114E0
1.869223087E1,2.300116882E0,8.219557343E0,9.322613525E-1,8.586080119E0
1.870216787E1,1.415157166E0,8.277486877E0,2.157014465E0,8.670188592E0
1.871210587E1,8.614585876E-1,8.555608521E0,3.075504456E0,9.132320390E0
1.872204287E1,7.165599060E-1,9.042246552E0,3.148402863E0,9.601464544E0
1.873198087E1,8.240364075E-1,9.356143799E0,2.035018158E0,9.610294568E0
1.874191787E1,-2.878514099E-1,9.647138672E0,1.963017883E0,9.849039659E0
1.875185587E1,-3.273692322E-1,9.928104401E0,1.071920929E0,9.991168204E0
1.876179287E1,-7.101232910E-1,9.795180817E0,2.824626160E-1,9.824949234E0
1.877173087E1,-2.204765167E0,9.830956421E0,1.004111938E0,1.012506466E1
1.878166787E1,-2.672542419E0,1.021296204E1,8.821156311E-1,1.059363981E1
1.879160587E1,-3.318898315E0,1.048823959E1,6.481521606E-1,1.101990731E1
1.880154287E1,-3.843706970E0,1.045979874E1,4.161346436E-1,1.115144120E1
1.881148087E1,-3.910917206E0,1.033974838E1,2.146536255E-1,1.105675116E1
1.882141787E1,-4.234993286E0,1.025023453E1,2.059716797E-1,1.109256059E1
1.883135587E1,-3.745361481E0,1.007300308E1,2.983296204E-1,1.075091272E1
1.884129287E1,-2.396067352E0,9.733209686E0,4.581971741E-1,1.003426401E1
1.885123087E1,-1.510508881E0,9.103918304E0,7.517367554E-1,9.258945605E0
1.886116788E1,-1.048719177E0,8.519683228E0,1.131646729E0,8.658258400E0
1.887110587E1,-6.484515381E-1,8.068371735E0,1.545985107E0,8.240702749E0
1.888104288E1,-3.676354980E-1,7.708370361E0,1.948049011E0,7.959210039E0
1.889098088E1,-1.294807434E-1,7.418273621E0,2.260599060E0,7.756149617E0
1.890091787E1,-5.298980713E-2,7.434290314E0,2.380799103E0,7.806387433E0
1.891085588E1,-2.098635864E-1,7.710765381E0,2.479144592E0,8.102228298E0
1.892079287E1,-2.891986084E-1,7.916587372E0,2.520159302E0,8.313073701E0
1.893073087E1,-8.906478882E-2,8.079299011E0,2.431693268E0,8.437780348E0
1.894066787E1,-1.496887207E-4,8.394244080E0,2.390828247E0,8.728080740E0
1.895060587E1,-4.864883423E-2,8.862919464E0,2.398312683E0,9.181808747E0
1.896054287E1,-2.671943665E-1,9.401200104E0,2.606080627E0,9.759385865E0
1.897048087E1,-3.787124634E-1,9.967472534E0,2.804867249E0,1.036152557E1
1.898041787E1,-2.145039368E-1,1.044303360E1,2.775378571E0,1.080766806E1
1.899035587E1,-1.067280579E-1,1.075842773E1,2.574047241E0,1.106258909E1
1.900029287E1,-4.311035156E-2,1.070004913E1,2.287543030E0,1.094192684E1
1.901023087E1,-2.908451843E-1,1.067175797E1,1.735341339E0,1.081584109E1
1.902016787E1,-4.311035156E-1,1.061412781E1,1.293011169E0,1.070128204E1
1.903010587E1,-6.068380737E-1,1.054766602E1,1.272354126E0,1.064144707E1
1.904004287E1,-6.641688538E-1,1.058344162E1,1.746867371E0,1.074718114E1
1.904998087E1,-4.619393921E-1,1.059257263E1,2.596949615E0,1.091604921E1
1.905991887E1,1.369651794E-1,1.039139099E1,3.332220612E0,1.091345318E1
1.906985587E1,3.788621521E-1,1.012554382E1,3.731889496E0,1.079801711E1
1.907979387E1,9.909393311E-2,1.023077499E1,3.855382690E0,1.093355168E1
1.908973087E1,-2.880010986E-1,1.047626450E1,3.563489685E0,1.106948604E1
1.909966887E1,-5.727090454E-1,1.061996567E1,2.917732544E0,1.102836478E1
1.910960587E1,-9.285191345E-1,1.079435303E1,2.043999481E0,1.102534076E1
1.911954387E1,-1.600920868E0,1.105690704E1,8.503816223E-1,1.120452096E1
1.912948087E1,-2.225272522E0,1.122785156E1,-7.168592834E-1,1.146866931E1
1.913941887E1,-2.611619110E0,1.120420074E1,-2.134561157E0,1.170089826E1
1.914935587E1,-2.455344086E0,1.093925171E1,-2.890040131E0,1.157792186E1
1.915929387E1,-1.456171875E0,1.058688446E1,-2.999911652E0,1.109964094E1
1.916923087E1,-6.032455444E-1,1.041309586E1,-2.910996552E0,1.082914454E1
1.917916887E1,2.649490356E-2,1.025846741E1,-2.759661255E0,1.062320977E1
1.918910587E1,4.592449951E-1,1.006821304E1,-2.616858215E0,1.041286544E1
1.919904387E1,7.015910339E-1,9.982740784E0,-2.526446228E0,1.032135040E1
1.920898087E1,8.376580811E-1,9.972412262E0,-2.403701477E0,1.029215518E1
1.921891887E1,1.101409607E0,9.892628174E0,-2.245630188E0,1.020392328E1
1.922885587E1,1.673669586E0,9.711804199E0,-1.647773438E0,9.991770013E0
1.923879387E1,1.978136444E0,9.639354858E0,-1.282532959E0,9.923460922E0
1.924873087E1,1.682052155E0,9.788295135E0,-7.530839539E-1,9.960278939E0
1.925866887E1,3.502716064E-2,1.008632538E1,1.749861145E-1,1.008790398E1
1.926860587E1,-9.604028320E-1,1.028526169E1,1.369651794E0,1.042040919E1
1.927854387E1,-1.325343933E0,1.108175537E1,2.426753540E0,1.142151353E1
1.928848087E1,-2.902164917E0,1.175101364E1,2.050735474E0,1.227657928E1
1.929841887E1,-3.861519928E0,1.155237671E1,1.053359528E0,1.222613226E1
1.930835587E1,-4.321064301E0,1.102083206E1,3.698808289E-1,1.184344324E1
1.931829387E1,-4.788093109E0,1.057326279E1,-3.742218018E-3,1.160688311E1
1.932823087E1,-4.937482452E0,1.028196854E1,3.200344849E-1,1.141052286E1
1.933816887E1,-4.809498596E0,9.854307861E0,8.620573425E-1,1.099917283E1
1.934810587E1,-4.262536011E0,9.464967499E0,1.498084717E0,1.048804466E1
1.935804387E1,-3.313210144E0,9.084309082E0,2.278711395E0,9.934513505E0
1.936798087E1,-2.386786652E0,8.851393433E0,2.885848846E0,9.611037394E0
1.937791887E1,-1.580413513E0,8.841963043E0,3.341501312E0,9.583509188E0
1.938785587E1,-8.216413879E-1,8.845106506E0,3.612138519E0,9.589501987E0
1.939779387E1,-2.362088013E-1,9.038953400E0,3.540737000E0,9.710576278E0
1.940773087E1,6.933581543E-1,9.451196136E0,3.486250305E0,1.009751430E1
1.941766887E1,1.041983185E0,9.697733459E0,3.243006134E0,1.027856274E1
1.942760587E1,1.107846222E0,9.660011902E0,2.933000793E0,1.015606454E1
1.943754387E1,6.221063232E-1,9.390422516E0,2.541115723E0,9.748041876E0
1.944748087E1,9.300160217E-1,9.001231842E0,2.446811829E0,9.374112897E0
1.945741887E1,1.823507996E0,8.743916931E0,2.425556030E0,9.255516559E0
1.946735587E1,1.958527222E0,8.493637390E0,1.875749359E0,8.916060826E0
1.947729387E1,1.471589813E0,8.259524231E0,1.384470978E0,8.503062800E0
1.948723087E1,1.077309723E0,8.135432281E0,1.385219421E0,8.322540928E0
1.949716887E1,8.382568359E-1,8.013136597E0,1.748963013E0,8.244507521E0
1.950710588E1,6.099815369E-1,7.872728577E0,2.202070770E0,8.197624558E0
1.951704387E1,2.932402039E-1,7.716004486E0,2.608924713E0,8.150411229E0
1.952698088E1,6.316864014E-2,7.639363861E0,2.806663513E0,8.138871578E0
1.953691887E1,-3.248245239E-2,7.655530243E0,2.843636627E0,8.166668089E0
1.954685587E1,-1.767823792E-1,7.663763123E0,2.987637177E0,8.227423236E0
1.955679388E1,-5.195695496E-1,7.542964325E0,3.120560760E0,8.179496487E0
1.956673087E1,-7.297325134E-1,7.364984436E0,3.306025085E0,8.105881022E0
1.957666888E1,-1.000220032E0,7.147486725E0,3.548520813E0,8.042325942E0
1.958660687E1,-1.410367126E0,6.854545898E0,3.680845642E0,7.907120813E0
1.959654387E1,-1.743574219E0,6.663243713E0,3.732637939E0,7.833993479E0
1.960648188E1,-2.103425903E0,6.701114960E0,3.732787628E0,7.953806995E0
1.961641887E1,-2.436932373E0,6.765181732E0,3.770958252E0,8.119510416E0
1.962635688E1,-2.857557678E0,6.643933868E0,4.066443787E0,8.297195804E0
1.963629387E1,-3.274889832E0,7.548502808E0,4.422403564E0,9.341437327E0
1.964623187E1,-3.364104309E0,8.936117249E0,4.430337067E0,1.052612349E1
1.965616887E1,-3.665427704E0,9.649683380E0,4.491110687E0,1.125707887E1
1.966610687E1,-4.055666199E0,1.022613464E1,4.491559753E0,1.188260776E1
1.967604387E1,-4.300257568E0,1.085707260E1,4.367168427E0,1.246757397E1
1.968598187E1,-4.249962158E0,1.162407761E1,3.919150085E0,1.298233785E1
1.969591887E1,-4.168531494E0,1.216699860E1,3.185525665E0,1.324990881E1
1.970585687E1,-4.736899567E0,1.140134079E1,3.468137970E0,1.282406996E1
1.971579387E1,-5.120102692E0,1.051668045E1,4.675527191E0,1.259668900E1
1.972573187E1,-5.303770752E0,9.991123352E0,5.921536102E0,1.276781578E1
1.973566887E1,-5.898633728E0,9.277407532E0,6.632557526E0,1.283958682E1
1.974560687E1,-6.748117218E0,8.871451721E0,6.549330597E0,1.292801117E1
1.975554387E1,-6.839277649E0,9.428293762E0,5.300627289E0,1.279707356E1
1.976548187E1,-5.661526794E0,1.057550812E1,3.029100952E0,1.237213442E1
1.977541887E1,-3.842659149E0,1.160461807E1,6.506968689E-1,1.224159288E1
1.978535687E1,-2.195334778E0,1.304701859E1,-6.339317322E-1,1.324560524E1
1.979529387E1,-7.334747314E-2,1.551119431E1,-6.896159363E-1,1.552668988E1
1.980523187E1,2.951711884E0,1.836381226E1,-9.650431824E-1,1.862454058E1
1.981516887E1,6.631809082E0,2.004436752E1,-2.606230316E0,2.127322255E1
1.982510687E1,9.247469788E0,1.884296585E1,-4.104165344E0,2.138731476E1
1.983504387E1,7.997119904E0,1.423375076E1,-3.183729401E0,1.663399292E1
1.984498187E1,3.507655792E0,1.037986496E1,-1.196461945E0,1.102164992E1
1.985491887E1,4.315525818E-1,8.720715179E0,3.535647583E-1,8.738542150E0
1.986485687E1,-6.695576477E-1,7.412884827E0,7.430548096E-1,7.480060117E0
1.987479387E1,-1.116228790E0,6.293662262E0,3.731739807E-1,6.402765824E0
1.988473187E1,-1.250050507E0,5.341192932E0,-1.317260742E-2,5.485539329E0
1.989466887E1,-1.522334290E0,5.072651367E0,2.433938599E-1,5.301748217E0
1.990460687E1,-1.034199371E0,5.324427795E0,6.649172974E-1,5.464541582E0
1.991454387E1,-4.281097412E-2,6.560257874E0,1.212628326E0,6.671527831E0
1.992448187E1,1.092128906E0,8.258027344E0,1.661544800E0,8.494026859E0
1.993441887E1,1.613345032E0,9.664951630E0,1.587299194E0,9.926413800E0
1.994435687E1,1.620380402E0,1.076007431E1,1.347647552E0,1.096453308E1
1.995429387E1,1.932481384E0,1.123997635E1,1.289718018E0,1.147758360E1
1.996423187E1,2.224224701E0,1.090781708E1,1.301842804E0,1.120814184E1
1.997416887E1,2.517913971E0,1.011222153E1,1.060394897E0,1.047479605E1
1.998410687E1,3.029100952E0,9.246272278E0,7.191046143E-1,9.756337174E0
1.999404387E1,3.762725372E0,8.703051910E0,1.224453735E-1,9.482415708E0
2.000398187E1,4.373455353E0,8.467142487E0,-6.885681152E-1,9.554775751E0
2.001391887E1,4.483177185E0,8.570876770E0,-1.634600830E0,9.809726100E0
2.002385687E1,5.043761444E0,8.868308258E0,-1.994302826E0,1.039536746E1
2.003379387E1,5.516927490E0,8.739126892E0,-1.527124329E0,1.044705396E1
2.004373187E1,5.644761658E0,8.534352722E0,-6.607260132E-1,1.025353936E1
2.005366887E1,4.507875824E0,8.479416962E0,8.845106506E-1,9.643848586E0
2.006360687E1,2.887944489E0,8.510252838E0,2.277064819E0,9.270903458E0
2.007354387E1,1.733096008E0,8.606951752E0,3.573818207E0,9.479209714E0
2.008348187E1,9.895921326E-1,8.794511719E0,4.415218506E0,9.890241828E0
2.009341887E1,6.095324707E-1,8.818461914E0,3.863465881E0,9.646925364E0
2.010335687E1,5.049000549E-1,8.789272614E0,2.829266510E0,9.247215047E0
2.011329387E1,5.433700562E-1,8.751850433E0,1.807341614E0,8.953022994E0
2.012323187E1,-6.686595154E-1,8.834029541E0,2.410138092E0,9.181282541E0
2.013316887E1,-6.137237549E-1,9.166039124E0,1.271605682E0,9.274152849E0
2.014310687E1,-2.059267731E0,9.487121429E0,1.340312805E0,9.800127296E0
2.015304387E1,-3.229384460E0,1.019993912E1,1.323397980E0,1.078049462E1
2.016298187E1,-3.975732422E0,1.063388672E1,5.304968262E-1,1.136518464E1
2.017291888E1,-4.951253815E0,1.091185867E1,-1.064286804E-1,1.198310899E1
2.018285687E1,-6.179000702E0,1.087443649E1,1.124162292E-1,1.250783979E1
2.019279388E1,-6.568341064E0,1.066756668E1,1.332229614E-2,1.252758000E1
2.020273187E1,-5.695356445E0,1.009186386E1,-1.339714050E-1,1.158882002E1
2.021266887E1,-5.036726074E0,9.270821228E0,2.618055725E-1,1.055392240E1
2.022260688E1,-3.655398560E0,8.698411560E0,1.074166260E0,9.496216902E0
2.023254387E1,-2.100881195E0,8.220156097E0,1.641785889E0,8.641766542E0
2.024248188E1,-1.149759064E0,7.644752655E0,2.182611237E0,8.032931026E0
2.025241887E1,-6.520440674E-1,7.289541321E0,2.631976776E0,7.777523763E0
2.026235687E1,-4.312532043E-1,7.386539612E0,2.883154449E0,7.941002855E0
2.027229488E1,-3.201841736E-1,7.698939972E0,2.975213013E0,8.260029483E0
2.028223187E1,-2.306703186E-1,8.014184418E0,2.971470795E0,8.550438548E0
2.029216887E1,-7.274871826E-2,8.392447815E0,2.873574371E0,8.871071095E0
2.030210687E1,1.100212097E-1,8.918753357E0,2.799777832E0,9.348530474E0
2.031204387E1,3.897894287E-1,9.459578705E0,2.839894409E0,9.884359632E0
2.032198187E1,9.008267212E-1,9.856702881E0,2.883004761E0,1.030911232E1
2.033191987E1,1.325942688E0,1.029424301E1,2.570454712E0,1.069283875E1
2.034185687E1,1.609303436E0,1.068897217E1,2.070344696E0,1.100592162E1
2.035179487E1,1.510957947E0,1.089943451E1,1.677711182E0,1.113083022E1
2.036173187E1,8.562194824E-1,1.099044525E1,1.408870239E0,1.111341145E1
2.037166987E1,-1.501377869E-1,1.084674408E1,1.390608215E0,1.093655292E1
2.038160687E1,-8.024812317E-1,1.056892181E1,1.571731567E0,1.071524263E1
2.039154487E1,-1.162332916E0,1.032867142E1,1.861079865E0,1.055917086E1
2.040148187E1,-1.208137665E0,1.007869125E1,2.370021515E0,1.042384842E1
2.041141987E1,-4.305047607E-1,9.665400696E0,2.844684448E0,1.008451955E1
2.042135687E1,1.351689148E-1,9.264983368E0,3.261866913E0,9.823337681E0
2.043129487E1,1.595681763E-1,9.340276794E0,3.599265289E0,1.001104107E1
2.044123187E1,-4.296066284E-2,9.918973389E0,3.844754791E0,1.063813979E1
2.045116987E1,-3.137475586E-1,1.054452255E1,3.536246338E0,1.112611485E1
2.046110687E1,-7.887098694E-1,1.114582214E1,2.474055176E0,1.144431577E1
2.047104487E1,-1.404678955E0,1.152453461E1,1.141975250E0,1.166585309E1
2.048098187E1,-1.965263214E0,1.178619049E1,-6.236032104E-1,1.196517558E1
2.049091987E1,-2.547402649E0,1.185130508E1,-2.240540771E0,1.232731582E1
2.050085687E1,-2.569556580E0,1.153606064E1,-3.054248657E0,1.220703694E1
2.051079487E1,-1.881736908E0,1.095841187E1,-3.281775513E0,1.159300543E1
2.052073187E1,-1.098565521E0,1.034902908E1,-3.233126678E0,1.089781434E1
2.053066987E1,-4.484674072E-1,9.931846619E0,-3.015329590E0,1.038917286E1
2.054060687E1,3.742218018E-3,9.727970581E0,-2.853366394E0,1.013780674E1
2.055054487E1,2.971321106E-1,9.703421631E0,-2.756068726E0,1.009161006E1
2.056048187E1,3.662882996E-1,9.728419647E0,-2.587668915E0,1.007334832E1
2.057041987E1,8.270301819E-1,9.762398987E0,-2.271676025E0,1.005728218E1
2.058035687E1,1.165177002E0,9.859247589E0,-1.875899048E0,1.010353392E1
2.059029487E1,1.454525299E0,1.010773087E1,-1.303040314E0,1.029464818E1
2.060023187E1,1.460812225E0,1.056113800E1,-4.041595459E-1,1.066934643E1
2.061016987E1,-2.980302429E-1,1.077354630E1,7.086264038E-1,1.080093853E1
2.062010687E1,-1.641785889E0,1.081291443E1,2.213746490E0,1.115864028E1
2.063004487E1,-2.057471466E0,1.121198456E1,3.351829834E0,1.188177385E1
2.063998187E1,-3.364852753E0,1.150028503E1,2.616409149E0,1.226476199E1
2.064991987E1,-3.884422302E0,1.100870728E1,1.426832886E0,1.176079183E1
2.065985687E1,-4.126468964E0,1.048300049E1,8.614585876E-1,1.129881216E1
2.066979487E1,-4.544699249E0,9.858499146E0,5.281018066E-1,1.086844921E1
2.067973187E1,-4.933141479E0,9.273216248E0,2.183958435E-1,1.050600405E1
2.068966987E1,-5.175038452E0,8.867260437E0,3.794609070E-1,1.027391460E1
2.069960687E1,-5.034780121E0,8.550818481E0,9.392967224E-1,9.967335948E0
2.070954487E1,-4.205354919E0,8.410560150E0,1.798959045E0,9.573859498E0
2.071948187E1,-2.872376862E0,8.431067505E0,2.721340942E0,9.313385240E0
2.072941987E1,-1.713786163E0,8.585396576E0,3.437451782E0,9.405433118E0
2.073935687E1,-9.614506531E-1,8.887917480E0,3.823199615E0,9.722978957E0
2.074929737E1,-6.680607605E-1,9.233698425E0,3.889212341E0,1.004158675E1
2.075923437E1,2.215393066E-2,9.546248474E0,3.790717163E0,1.027136249E1
2.076917237E1,1.089883575E0,9.825417938E0,3.801345062E0,1.059136007E1
2.077910937E1,1.767374725E0,9.950108643E0,3.463347931E0,1.068283924E1
2.078904737E1,1.855541382E0,9.874515839E0,2.838696899E0,1.044065596E1
2.079898437E1,1.731748810E0,9.570797424E0,2.206112366E0,9.973266719E0
2.080892237E1,1.662442932E0,9.138047333E0,1.792821808E0,9.459483897E0
2.081885937E1,1.177002411E0,8.644523621E0,1.516197052E0,8.855053744E0
2.082879737E1,5.866300964E-1,8.197702789E0,1.489103394E0,8.352478363E0
2.083873437E1,2.565664673E-1,7.890391846E0,1.715432739E0,8.078788233E0
2.084867237E1,1.582209778E-1,7.706723785E0,2.109712830E0,7.991840439E0
2.085860937E1,3.315605164E-1,7.653284912E0,2.483485565E0,8.052974784E0
2.086854737E1,5.276527405E-1,7.648644562E0,2.785856781E0,8.157277674E0
2.087848437E1,3.567082214E-1,7.643106079E0,2.878514099E0,8.174971236E0
